proposal_created_by,5feimx18jM2hK2rvZnQHRsjhSeCkHAiLeQZDuJkU2fPc
proposal_created_timestamp,1773860275
proposal_created_iso,2026-03-18T18:57:55.000Z
proposal_lifecycle_status,Voting in progress
proposal_lifecycle_updated_timestamp,1774042800
proposal_lifecycle_updated_iso,2026-03-20T21:40:00.000Z
voting_start_timestamp,1773860400
voting_start_iso,2026-03-18T19:00:00.000Z
voting_end_timestamp,1774130400
voting_end_iso,2026-03-21T22:00:00.000Z
proposal_title,APPOINTMENT OF THE NEW GOVERNANCE COUNCIL
proposal_description,"1. Eugenio Benetazzo | @EugenioBenetazo
2. Andrea Savoca Corona | @ASavocaCorona
3. Manuel Rosa | @Happy
4. Andrea Ferrari | @andy_ferrucci
5. Gabriele Fejza | @Gabriele
6. Francesco Cappellani | @xuxien
7. Enrico De Turris | @mr.vinyl"
8Y5t4LR2XWvkywVfpXxkymabK9qvZJeZPHJ1CB4zwcr6,DcybmDk8gJgXzytcat3uMUFk1bfyWUrs25KCyyrUmPeK,ByVx5fGdFQsxpqop6wKQbWkJsCk8AuW1qRjMN2koUhSb,1.0,0.0,1.0,1773861981,Torrino DAO governance vote:FAVOREVOLE:wallet:8Y5t4LR2XWvkywVfpXxkymabK9qvZJeZPHJ1CB4zwcr6:timestamp:1773861979213,4k2HEXhqM4oSnYHZoCfHN8bs9VBUQdj8Fezyn8eybQwQEA3oroKVdFGsh9VBqnomhwq2pRJii1nbN2oP1PSWpvdY
4S9CvpCSKxpv6RtSHDXLXevJyaiYANtphDvrpsPYkaJ3,GswVRSiEjZQzoc7kzrXs9RmKU7qJGYdPoGRanmdt3qFN,,0.1,0.0,0.1,1773862006,Torrino DAO governance vote:FAVOREVOLE:wallet:4S9CvpCSKxpv6RtSHDXLXevJyaiYANtphDvrpsPYkaJ3:timestamp:1773862002321,4WLVtksVxAMAkoe6dMMYQK7ky36aHkHNPWa6wM4Fu51t9rpoj9eaHGDHgEk9RfgTVS36sD54q26qX414GY8mStRi
Dokjj3mh7zZftrbQth7cucTnXj6Nu3kG8jDgUK6SSGZT,,2YmGYnkMj5DaxvrjYmDTtRAEF1D5ym4W9MV5w1Zi9gBC,0.0,0.9,0.9,1773862041,Torrino DAO governance vote:CONTRARIO:wallet:Dokjj3mh7zZftrbQth7cucTnXj6Nu3kG8jDgUK6SSGZT:timestamp:1773862027814,3JvLpsan8iv4WMV8JPDFLVXPqhDCm1c7x2bogC6WmfkkLCm8tQaKSCYqsRGEUQWHUoAsDTTmzFYVGLDmYzifgGPJ
3JGGLwYcwfpbsZJBcSnkYFPmdu9dpY1jffebpY62a9Ly,"Eu1L5MNoWQxi6zHKsEz378GSwRz9dkYwN8bYkSGs98Y6
7hEPdv2PE86ZoPbXPtBqq7pLaG3hg2Jnn8nMwp27ersE
4LN732WE4T4x1ZKjHoufztdfeYQGT2DRZio7AVPcmnvZ","JAWqkL2KXiDGGqJQZSFQRknk59Qd45CCjBgyABGXbzTt
Hzrrgx7vPybwKrfPLXwrzijkuE4HQv7JxMEtKfaC3edj
H7Tw5sosgLf4UusPBHEHC5om3Nyr9Ne791sLbahE2TfX",3.0,0.0,3.0,1773862220,Torrino DAO governance vote:FAVOREVOLE:wallet:3JGGLwYcwfpbsZJBcSnkYFPmdu9dpY1jffebpY62a9Ly:timestamp:1773862218950,3dythqfy5WTW3adSu7pFH5oA2ykMiHWVUsN35koTe1fpWYuD8p1nffBh5G7gjs1wD6UC3YVrM2W5q2W3Qj3SmbMD
7QhxEMfvPeGdiKNzduaXWW8e81NKagFMQrfYJtejmMb6,9taRMkivY3URdyqPwBa2AfEsPt5vvhNqMdBundPSAA7m,,0.1,0.0,0.1,1773862272,Torrino DAO governance vote:FAVOREVOLE:wallet:7QhxEMfvPeGdiKNzduaXWW8e81NKagFMQrfYJtejmMb6:timestamp:1773862271151,3EuLDoHqCbmNuG7zGEffc5Kv2kfxde4Fb9nzpjJZbwHcrVxibKeCkD9iuQacXkXXLTcpXanUwFT6WEogRJTqMX6D
92psv1uQMZuJbhB25BLzC2E7sGm43Ug4xvTAJkJeXtYW,BanVMbYVRbfoeg4LfnmAeonfyRVRwse81Mcsm594qz3n,3pAPDk8pYsDqrKYqagPmvNr1hS69xYucf67y8sXnxETS,1.0,0.0,1.0,1773862402,Torrino DAO governance vote:FAVOREVOLE:wallet:92psv1uQMZuJbhB25BLzC2E7sGm43Ug4xvTAJkJeXtYW:timestamp:1773862392545,4JDicRWtesTPFXGjVSQRBERPbobjzMMSeBbCbmMdUwgzaCokgjKi4mdWURgmTyRVm5wmJPHy3G1mjDzxavrfCJAc
CkME7SGE8erHi1XnhyKkSgmnTMWjSiTAh6DxEMn57iNJ,7NCRGrAUG7m3k3ipAw1LARz6WTj6TjfophhMsyE6ELSv,J8CjSgLsPbVkGFH6xeCEE6Q1xs5dpzqMKcTSF21pATeQ,1.0,0.0,1.0,1773862561,Torrino DAO governance vote:FAVOREVOLE:wallet:CkME7SGE8erHi1XnhyKkSgmnTMWjSiTAh6DxEMn57iNJ:timestamp:1773862558034,527PFmmXfqSz8mdVQoazC9tLfxvydA7azMfQTEqkUZFyM3uGtMU8pmbSLtj7cQXEVu9GUBgg3FQA3ZLS5BKbCxpK
H55bM5iZL26UQV2fRAfRtZU3e7pVH9gLWh4dqAKye1Xs,"8awdmvsG45rcYcpUtpz5VWjUkW7danTzQ9dcvT2izAGz
5oEKiyNqaZgBoRmpSoQ49CNw73Dbh69VRemkZy8RYvCA
nUEYjYBAWpixVwceWPed1Zm5A5uLPqd4kBMb37Aww4J",,0.3,0.0,0.3,1773862581,Torrino DAO governance vote:FAVOREVOLE:wallet:H55bM5iZL26UQV2fRAfRtZU3e7pVH9gLWh4dqAKye1Xs:timestamp:1773862579495,2CasDebeftm7QhAjfmU15HjsRHXSXh3htc54EsKHbPKZ6UbsCemjBbBs3uKudEh3CgbP1daPXxNzZUkSZtMGwMxb
EoPJ57CqmHtgyUJiiw3qEkqSAcVWBampTVwjpip2ps9h,46btG6nrCeSv5qj318dVDp1afB1QF6yMgZTvVjt6Weib,,0.0,0.1,0.1,1773862598,Torrino DAO governance vote:CONTRARIO:wallet:EoPJ57CqmHtgyUJiiw3qEkqSAcVWBampTVwjpip2ps9h:timestamp:1773862597587,5ne27U6ZDqUTpvYzZpEPKhp1yJx8xWajUPNAJCrS47GhyegRFec1R1Fsbcu4WBKXGLQn6vuzWvaVRgkDn5N7pb9W
jeN6XYM6Jx2bTsMXBsqJF9w2TVnH8EqNTYzf22yisSP,EbCSsSsYASKqKftQcCBVcd9ZsuWsTofYbcqwp1igsmva,,0.1,0.0,0.1,1773862614,Torrino DAO governance vote:FAVOREVOLE:wallet:jeN6XYM6Jx2bTsMXBsqJF9w2TVnH8EqNTYzf22yisSP:timestamp:1773862613222,gNnFKU2TwNYTpLz1jdnXYx2JrGKDUT6haj5gSHuJPVNudrhdUgz3J7rPx1NRVfuhRFQ2Rrt29KZ2VP4NhXdQVzQ
4WLMPChGqZMEQU98GNjG4Ynp8sWgpiUW7Q7WRxokmC18,7X4uCTrPnUd6upeKe1hNXjoivobhTjG18pkZeZ6kNv1X,,0.1,0.0,0.1,1773863138,Torrino DAO governance vote:FAVOREVOLE:wallet:4WLMPChGqZMEQU98GNjG4Ynp8sWgpiUW7Q7WRxokmC18:timestamp:1773863135992,KQDFu3FDiTwKHkAy2jinrW9FQQYZF7K56uA8ZpYxbxR5KBEvTmNGXmuwWasjwNkVu3XYAqAwQh3jrBVW8f4x7VF
9TWZjGgXqrwfVqoJesW6N1o3n1jPYNZedAwXHxy1vhQj,7JR8ZYaAiHtTNs15GkyeoJxHNf4YMEFFZf2ziybJYTJo,BygXNhcspjwa2vq9z74a1q7N7TMJUwTvPWN1T22JbLpM,1.0,0.0,1.0,1773863257,Torrino DAO governance vote:FAVOREVOLE:wallet:9TWZjGgXqrwfVqoJesW6N1o3n1jPYNZedAwXHxy1vhQj:timestamp:1773863255634,4TtFa8HqXQiKuYzZDHEbiUzZMSY6iJ1wHaBvAqpBFAeHrsnNbhNtGhL6BzNYcEX2jexJQT8a4oqThbP3buZ4Q8Kn
Do8K6ag6R5vsNCTKtay2MBvUo4A54eUCD9QsMa9SKGnL,A1Lzivd8eArRgJ7gut6heJJ6BjRiReipdxqxkzeErCqa,,0.1,0.0,0.1,1773863483,Torrino DAO governance vote:FAVOREVOLE:wallet:Do8K6ag6R5vsNCTKtay2MBvUo4A54eUCD9QsMa9SKGnL:timestamp:1773863481367,5QXobX7ziPBkE7eug7FDuTipJzfAGhumZNReiwDFnJ7b9hRAs4FJ6AtC9TT3DSE87YgGxe6bznAJC2Er6hWSTrJ4
5C7wiRhLu6Mtux9uuK4QRmAvoWNuZf86kiJfCmEL2ZyV,"EqRju8VYoShUPWAnVTZWiavaYwcE2j6gijiZd6trLQoG
CRWqr2EWhHcHHNRkzcpEeJNx3YCDGyfPXGfKLAyhGPJn
MFTEu7Qds8XoQz7mSt6faUZeVKjhb6zTFocMDYdkXjq",,0.3,0.0,0.3,1773863602,Torrino DAO governance vote:FAVOREVOLE:wallet:5C7wiRhLu6Mtux9uuK4QRmAvoWNuZf86kiJfCmEL2ZyV:timestamp:1773863600660,r8VL7y1X4mASqTV6rXdgLauMZXXnsLfjFvZU2zs5EiV5scSnNbyNDnsDNF8N2m4d56dpHk6Ltf1xKvaFKmT1KXE
9h5rHoBeWJNLJxVLzdAYcwWLBaV14YvrYjxNJqzoahW8,"Eafwj8t5QpwCPJGGB4YSPETpo9rDSajrsz2zUsTUYfyR
DR8KVRvxcKC9kcTwsByYmwsyikGBvTqcnmMUDgpPXca3
5xMjXq7iaicfcZxscn1asZWy61f5MfCV4sN39qBwtKvJ","Hknx12RLoYc9bv2gvkiYyxpjL47diRmvhjE5WtDDuC3p
H3W95cjVLCPZ7KrwHUSNncjMcEqQFnUwWE5VYKHqL2ic
36UiHGn3QukWzoSHkBNAseYV38d92UbqhGVrxLky1nw6",3.0,0.0,3.0,1773863750,Torrino DAO governance vote:FAVOREVOLE:wallet:9h5rHoBeWJNLJxVLzdAYcwWLBaV14YvrYjxNJqzoahW8:timestamp:1773863736578,2EzPjPWEX92XnvRAhuZ6bxHB56BBhm6aEGS7BCQSxQsU4onjkdyTP8Lo3MeDmbwuYWEqxokBvoREkwGtz95wSqEH
CJtKEFSaGjXhVnjgRSeeFBbQfsmR2aeXkcHrn1vJXAoq,J5hG49Stif7r8QEgeVUTsLLcpHdP1RtBi4WCDnUNaL5x,"5GJCuizKM2BdpiMXVnRF2GnVUXKCMFQeZCNZ6bCx6n5K
2GNkhMUmeduP5FqxipR4RC5x7s8BKA5rf1i89rDGN8xn",1.9,0.0,1.9,1773864161,Torrino DAO governance vote:FAVOREVOLE:wallet:CJtKEFSaGjXhVnjgRSeeFBbQfsmR2aeXkcHrn1vJXAoq:timestamp:1773864157861,2xXVeus8skzq1jheiKW45UDH4QpQrxevh2uVPoe3vcrtm6hx5jfhko4xQJXHAko6nY6UCdUW2sfLEMuxSy3wANaG
HQSQ43je2vLtBKBPFzGZNjVoHYWPSqH8FfhHHdS9j3SW,FUZG49Q391UgozvTZVUeL7NyDdok8KBhZ9cj9kCwY8Fm,BWp4EVWcifHpaDcpdqdwKxXmALMmNMU7ns7YisSNZMcx,1.0,0.0,1.0,1773864491,Torrino DAO governance vote:FAVOREVOLE:wallet:HQSQ43je2vLtBKBPFzGZNjVoHYWPSqH8FfhHHdS9j3SW:timestamp:1773864489608,2RJttVdAXab9hmJmrSCZEqYpc47gTHAvqGELrrxgmx3RX1sbE733AGsZSCPY2nn5nBowDAySNyDccrSGop1UifbW
DUy4Wi14B7oJ8rB4qQuiJijLZWifRmEA6xz88uYfE7V4,u1ga6wWzjbZignfPcnTv9d94WNyjc54AVyiSdVMYkXp,,0.1,0.0,0.1,1773864516,Torrino DAO governance vote:FAVOREVOLE:wallet:DUy4Wi14B7oJ8rB4qQuiJijLZWifRmEA6xz88uYfE7V4:timestamp:1773864515493,5iHz9hCok9Y9Cp2KSEBNoiUVG1nAJAmxTasHusqibrNFR5GfqAuryNs9wEtzrNkWVnoJ3ycNTHhmjhqK5x5Y1exq
CCZJw6MCpk7rR5UPXc9xq1xLTWYZfycwW9GEzvyZ7j4H,GKnW6ShBRPyG5cYUTaZWMvz7geDh26kiV4G9wQVR2Qu2,,0.1,0.0,0.1,1773864542,Torrino DAO governance vote:FAVOREVOLE:wallet:CCZJw6MCpk7rR5UPXc9xq1xLTWYZfycwW9GEzvyZ7j4H:timestamp:1773864541389,5C1RF9K6kh6Gg9W6hcXPnNrie16FZ4gPX55NFNxNtRPYpNKTEgwSvFKKnonfKFobA5vPT86nMqZnkSM5vx6XrAka
6MMddJpM4CXCE2fAySmSy9bjMjRUhgY7HUFHRh57FJrb,"Ecqd9pKbbiGaMfvWyWx5mBm6wARFKFqJjj2f8eoSDywf
8s2zRoyzub9XfaFah6GQcf2CAHAB1RCr8fP42ZdNxEYn
7Fegzb8YUA6YFshy8oFNcWvYooQcLuGRGKixttmxjBdL
5zjwAqHeUtp7bpbv2g5FPXTgQVy7kHgfGK7GM5GqfbeM
3LobyjNwhzNuhGaKmaGH9cHQU2CgscPNFn2d2i9uF7DS
2ErMSGpjRsuxJEh9PYkxbzdMYCJ2DhKokLFThFxZST5t",9PkjWS2PsCjRQs2cGJzh4KFda3XiATStgp8HtRm4ogwY,1.5,0.0,1.5,1773865104,Torrino DAO governance vote:FAVOREVOLE:wallet:6MMddJpM4CXCE2fAySmSy9bjMjRUhgY7HUFHRh57FJrb:timestamp:1773865100371,5JE6xbYeP4UB8cPDoemMcSUkhmh1g3r4H72ZT6mC8rXQW36WGgbcv99rTHRNGqJtDYh59S8GiwgX9k1pgVZqvYbi
3HnXg3W6gZTKscWmiEV6WiRkTZxHcgAY4LPaA8BN5TMV,E49EW9o1ex7qQDDYB9FJaubVsR1snCGSp1zoxkZwwC8v,3Mf6GMiEfrdwvFefEc5rPWqGgPnQ64eYTNBNdAnt8eHp,1.0,0.0,1.0,1773865752,Torrino DAO governance vote:FAVOREVOLE:wallet:3HnXg3W6gZTKscWmiEV6WiRkTZxHcgAY4LPaA8BN5TMV:timestamp:1773865748512,3W36fM7ya4UuCjr3Jej3niKfyQJMCeUerEXV2K2xyfdJWhkqpGrbzspwX4GCfbAHHp1hpXWt4n3bgpN2bTQvtjNx
7AsjAA6YPKQQmBgdb6CeSgP3cQMVq4TxUszguox7tQXE,H9QB3p21yasGjBxVvRRqfucsRWdc27idAxDypnYesdno,"DZE3WP6u8jmiDBAGtKdStRvrWGkZDzWBVxeU9LsgtG9J
2fvEbUVcQvhiXFN7hFTrRYaXHVcnScuMdTg551hQqKXE",1.9,0.0,1.9,1773865838,Torrino DAO governance vote:FAVOREVOLE:wallet:7AsjAA6YPKQQmBgdb6CeSgP3cQMVq4TxUszguox7tQXE:timestamp:1773865821656,5xyKzspn1uqegVQuT1avfnYmCHDSWX3ApENfvceQHyVTVdy1irupb1eLNtMo2a8ZpNEMMj8gPUE2ZcHKEF7MXCbY
3T1LtDxYGdAMm3mEb5MjdpLAdYXwdpFcXur8CBaLvTDc,,FhbTHPgWqYe4YtrgWK3qVpceEzbBNsvGmLdJm6PSgRA7,0.9,0.0,0.9,1773866031,Torrino DAO governance vote:FAVOREVOLE:wallet:3T1LtDxYGdAMm3mEb5MjdpLAdYXwdpFcXur8CBaLvTDc:timestamp:1773866022396,5PmWZqd5V3tX6ajMQnmMXcELSQL86aiMxWwN71zMZzx6KF24tCNxhcCHvxHWpjVVqY2V914He1Pu1m2CMB3zb9QQ
9NNRhtE3pohqiGcNhRA43wxP4HyBWxDDCrGy3kURL39V,6W8iomSNVLN51zUJq4YAWCnpvxMW9eeYrSqoryqhWMKj,GhuvGyBZYQ1ud4GZcxofHnKG4BhDDvLgqhW7L1tMxff5,1.0,0.0,1.0,1773866160,Torrino DAO governance vote:FAVOREVOLE:wallet:9NNRhtE3pohqiGcNhRA43wxP4HyBWxDDCrGy3kURL39V:timestamp:1773866164503,2YAspn8PyWY79ozaT9BU6nE8DqZhPmtEC1kJ3CNbhrRKSYQWA7rrRzfwnDTEhRjR6TBFbMv7FBZAMAZQbscss8N2
EAb9qK2rJwZZb9B6RhjZ57c81aoubvupYtidadQCzoCL,akbqaRgB7wDo98Dr64dyt3KK1cgc4XPcKoq4pM3jBBw,GDa4ne21GnUCvepT4bMsRguZ9f8r9DucsJpAMqpXjVkJ,1.0,0.0,1.0,1773867262,Torrino DAO governance vote:FAVOREVOLE:wallet:EAb9qK2rJwZZb9B6RhjZ57c81aoubvupYtidadQCzoCL:timestamp:1773867259672,4NFY2T3Uf8p89kbdiVjikfx7tJ6TVuVTF3FUXAmVMi9eTriFkAkPVsrWQN97JrdUsEzaidGuqZxsgmGg91HMfnCE
7fyNWpGbkdLgSL4aPBSWvDw5bgGuPitid1mX8TCgNF4S,5uLqQMPc8VktgnkjzXFbbS3wSoaEBhxdBjVqNuUW91TJ,6KBPzSgy3fHKca9XQLqdjcntFvYfkr6LJXCXp3ugmK8t,1.0,0.0,1.0,1773867770,Torrino DAO governance vote:FAVOREVOLE:wallet:7fyNWpGbkdLgSL4aPBSWvDw5bgGuPitid1mX8TCgNF4S:timestamp:1773867767188,XAKcsDt5cc8uH2iywXbfgsskTQQjL7FExQ9ht8aeyuDUnQbVdBkSwn15kye885frfCjFG3o1TkQvUnEqqryMDzs
8eqjfECVkSzeXxR5AZU6ePYRsKWR5AEaZEZTkFUb3Y9o,CPuGsiGGVTA61WzwMQrJiuemrVYMs8m3hV4kVXYPFbah,F9pXw2EX4zjteA8NEinmMNXCviuvHWUYF8AuWhWzmj7d,1.0,0.0,1.0,1773867907,Torrino DAO governance vote:FAVOREVOLE:wallet:8eqjfECVkSzeXxR5AZU6ePYRsKWR5AEaZEZTkFUb3Y9o:timestamp:1773867904048,48m9zQVfbHZjs1KfuWzXVki8XEfYdB4QtAfuN8UUFhu4d7EdtRSN6D2J98P9Vh3exbBh7ciaUF9r9jPXeSxva6b4
6NBLNXJ9W9VRuyUpy8HHZFVxS6zNAY6zzm4LEgZmURyH,9PbgTbwvrbf2iLH2sqTh4BSsE2fufrf9F1XaqQSWHmA4,,0.1,0.0,0.1,1773867952,Torrino DAO governance vote:FAVOREVOLE:wallet:6NBLNXJ9W9VRuyUpy8HHZFVxS6zNAY6zzm4LEgZmURyH:timestamp:1773867950479,44LeQRYa4sHKLD1doJkPvnt5MgkjhD6xpDh3XjsJtweySc57SwhE3Zvd54umoLBGyL9Cftjpudn1DiSkn6ia1sGo
GJ6HW7KGSbHsBeCkQwdPibsEc4YVg7W5hcd3wURwJLum,7qfeXfoXiXfPGhQScyMdCbdms8jk97KT2jwvhNU4rs8g,,0.1,0.0,0.1,1773868234,Torrino DAO governance vote:FAVOREVOLE:wallet:GJ6HW7KGSbHsBeCkQwdPibsEc4YVg7W5hcd3wURwJLum:timestamp:1773868230897,3Xh1eYvXBaQAY8Fc1H3L28KCat1GoGF4M324gphJnXFqHj3quF2R2phpuS7F3C16trRp6TGRUiy9BGQVV5GUbk7z
3LsJCimupuipzrCYfQvS6osSeJbzWqz9XnbNxNU5KFip,"F2MuUWeNTaXV5PXRR5jvShoaGwNaVp7qVf1RbME3VSje
D2VpA5uqU85MkFgk4kCJLoHVqZp7Xw3mNnAiTse1sRn7
Cq7E7XxFzmZopDdMxuUygiVG2cP2EmzPYbCSgK1b5BFm
C8FENW5QEEHWxmtYQD4LHA6vQwNdJ2xd12u1ofhUJpCa
9ejxtMkpojYjLx4FUb28XAEKiDhQsMZ8Bes4vSVU6Z3X
3a83UMmKX7LQ3XAvGQvL2ERcPqgkKpw5N8k9HeqB6gio","ApSx3aiPXjkqm27Rd3iddVGqKu9rbjrQCFGpiZHKprF1
AEwL7uytgu9gkyuWManQvgx8fkj5Moz3jyyNwoMS3wrc
2YN3YyfqYavbUnBtmcbF2zogf94PoteFWb7HF1fzqdvL
24owEoN1X5mcCyK6MG6dZ4u3nipqUfBh1kmRQjzJQg28
PW11CSgSStLumT6kYA4zgSDBAFN3FQSfPPGvF5svQfs",5.1,0.0,5.1,1773868263,Torrino DAO governance vote:FAVOREVOLE:wallet:3LsJCimupuipzrCYfQvS6osSeJbzWqz9XnbNxNU5KFip:timestamp:1773868229206,5T29JXE39FRyrDSWZ56g5VFH91rYng3gJNNqW6c4vSSBiij4jMDdm9XtsGCP6buUVAfrkUTKeikJp2Xt6gPLAJEQ
G96N2wBxQvV9bUeexftoTFaHbSs3xtmperXGmANyx4k6,"GpsgoRgPYiX1dJFKRZqu32wBcxV7wNESU5qWYWdcxqc9
GS3jan5YhbeJTKKKP65wpk6zCkE9uS1XRDuVZj7wFP6N",3VA9v4CEkrhgmhv188Td5asUQhEiHaUPuLERo9Am3FCf,1.1,0.0,1.1,1773868298,Torrino DAO governance vote:FAVOREVOLE:wallet:G96N2wBxQvV9bUeexftoTFaHbSs3xtmperXGmANyx4k6:timestamp:1773868289686,2hSCXCKdZDnGRWk6NxUB7MYct5GYuPpnLzJ5aTKCAJZ4njXee68s7tzhSWHyMVZMoAUCUnm24sThQ27Xns89NoZf
ABtqYB6rk3DidMQQooo6AyjGpoENae1gF8w4ry49KryV,BgV9eYzjF43HVmttxQdUajw7nXd2Rgjap3fTwKcdmwvV,739qveCj6JYNkmX1vzjkwzDoc5VxBmfpzYAJT28HyXdg,1.0,0.0,1.0,1773868405,Torrino DAO governance vote:FAVOREVOLE:wallet:ABtqYB6rk3DidMQQooo6AyjGpoENae1gF8w4ry49KryV:timestamp:1773868402833,2BTDoDG8NVTdqR3mdudsbyTqSZMY5wWy5Cky8CcNuw7rSKRx1PeJ3LdEoccF2C7fmaTtwKLKcFMfhzNPT7BZ3ntR
939GbJBoLnDJEm3vY43jgm9ma2sz9342ZQkeBSUfozdZ,3xqYm7umwkWocUPwiApy4CpL5e181jkGkS34eRDPxiQa,,0.1,0.0,0.1,1773869085,Torrino DAO governance vote:FAVOREVOLE:wallet:939GbJBoLnDJEm3vY43jgm9ma2sz9342ZQkeBSUfozdZ:timestamp:1773869082614,5F5Hc5tZr83XprD4QujTwJcAodMLtrSeKyCRw6KcnM9bbgpCdiDnrZWoGxSqKJAuiUxsX2vL4sz4yzFVt6eK4RPr
FHFUqsGWK23cGCQqjXcCZ82vwMjZAkzMzwcPTYWhbzRD,,"6UJ28w7CN8CrcYCjiyAA7yaHdKMR1eaRKfRmDU7JDsPy
5pui6547Ke55Pw9Cr4GNtzvk7hhffPmsn8mNQo6vf8KU
2xMd9Ghydr5ZsnjSrbrkayhJkD61yQAzxUX15126Kg9x",2.7,0.0,2.7,1773869138,Torrino DAO governance vote:FAVOREVOLE:wallet:FHFUqsGWK23cGCQqjXcCZ82vwMjZAkzMzwcPTYWhbzRD:timestamp:1773869136748,2EF9BuVLsjB8X2yAm45cVzpMPkEUSvBiFHYsqntXNiuW8zar1UcFdyC1dnRuK7CVVsLdmJbpHGEFq6zzTedSqVBC
Da27wk56okQLQiPdvP4uMaAVHcJQ1xZdCyzivzRJxRDn,CeqBujk48myZEUSarv9uPNhqe1sjdfQ2Y6EPr6P3Sauw,,0.1,0.0,0.1,1773870075,Torrino DAO governance vote:FAVOREVOLE:wallet:Da27wk56okQLQiPdvP4uMaAVHcJQ1xZdCyzivzRJxRDn:timestamp:1773870072323,2nTQFxFQXenPgdo63J2hei37r2EjwcsPAZ15NxW74uu5Bed9x4LR1opgRScUoz7x2WmSf7YgqdeAJHGACcKeWnFx
4YZNKYvnsbCYvpjDaaXeXWqGMPsvX1JWrWnwre2SQ59t,GjPZ6Mrr3iQLDeZFWT6r3BCYsGx37VQQAAorL9nDeJ8Y,,0.1,0.0,0.1,1773870883,Torrino DAO governance vote:FAVOREVOLE:wallet:4YZNKYvnsbCYvpjDaaXeXWqGMPsvX1JWrWnwre2SQ59t:timestamp:1773870880717,3EfZWMcDjyXsqsy4RZ5h7RgsY4eDSeMtF2V2Nn2G6ZJgRGvcUWJjE3Hbas42EmXx2trdXW44u6wPuXYeh65RxBbQ
FoaRh7h5Zk6QySxf1FuSmVNAt3uzQJVskKpn7zwHFvZc,BfCvbyN85kkZttW83r95Uxsv2Vxp9fmPGTP41j661wuC,GNHAxMteWs3PZr3MnEFf5fnd3SB1vTCGYDSxyEEpeQNk,1.0,0.0,1.0,1773870920,Torrino DAO governance vote:FAVOREVOLE:wallet:FoaRh7h5Zk6QySxf1FuSmVNAt3uzQJVskKpn7zwHFvZc:timestamp:1773870918933,27XJM6kjvjoGHzxrJc1ug98tourUxhVjuZosRo3CrTWtbyxH1e4emfYQYTvnu1888cgAjZAVXumjDarFVZ54oByB
2YSLfhZejPKXYCqZF1ius5kDVkcztKBQGYUR4EhiVm8A,FSTCc3kjyxoSScQBQnCgpek9ndGfaHmXFJrQpn98UNE1,,0.1,0.0,0.1,1773870943,Torrino DAO governance vote:FAVOREVOLE:wallet:2YSLfhZejPKXYCqZF1ius5kDVkcztKBQGYUR4EhiVm8A:timestamp:1773870940615,mXewnrsB6YfEWHciDoUN8tDL516w1Q9pDsev7HMAqCDApzfKEWdbAwprT2Nkc3YFFR6zq37Coegzw144yMp3uoD
5yay41FtBV4j54sha3SQXLftdGBqkkzUXqVXaDWavBWv,GEcx7w9zXKvaPFJmqgiGZ19oxtdydky2hzdd67A76Rv4,,0.1,0.0,0.1,1773870957,Torrino DAO governance vote:FAVOREVOLE:wallet:5yay41FtBV4j54sha3SQXLftdGBqkkzUXqVXaDWavBWv:timestamp:1773870956083,26NrfdVPb6TWHLbTrfMPBnrvdHp3SfkXtmAz2a8BZVd9Muok8ZsSEknaKa7xYwTB7iwDpAEPU2jbNHhNj7qCsjU9
521dAsj7fpgFHrZX6speo3NSBC1jppCohNc5KDJUpF9t,"HQEfJDeF6ztcCAT8eLhtSCwJwW45QKqG4weXkC6ebNVN
BAeNiG591j414JPjCRFdAXqanxU9Ai315nXU4HVJqwhX
79GvakAAmL8h7eWDDHaS4TDz1f27MkNcWYnrzTT39LMp",,0.3,0.0,0.3,1773871286,Torrino DAO governance vote:FAVOREVOLE:wallet:521dAsj7fpgFHrZX6speo3NSBC1jppCohNc5KDJUpF9t:timestamp:1773871283439,2waHJyhTbvD6vqgRC64wb1sNpWuWH7m9V4MTnE2g4ofuUWgovqMmF5caHpR8M4qgeEDw9yjGKCXz9jpWQMmgpy6y
AgMUAgjMTdC8LC9oEfaQLD8zotnbptVk4bdh9prhns4n,Cy3azn3AmXFgtD8MVjLUQGc8c47b7PQKGck2eTfFnoue,HFqVy9vxWzweenawYasMhiL7nRTqpSmSHHSKPLZ37cgF,1.0,0.0,1.0,1773871367,Torrino DAO governance vote:FAVOREVOLE:wallet:AgMUAgjMTdC8LC9oEfaQLD8zotnbptVk4bdh9prhns4n:timestamp:1773871363512,EvGjpwB1fWwGXR3RZnAgogrjpCdZiUEhnHbMSaVzWR9HzVdnCeBtCtLD5zLaC97XP4RMvf447Ye8rDT4sE1cpbb
9TPLMQkvQF4SaKVgvzQbGwjRY78yDw3v8zYHdjVdRcu7,,7TVejdbDXTrhg7MhpMWPwKGvoxR98YpGqVqrH9gAySJp,0.9,0.0,0.9,1773871388,Torrino DAO governance vote:FAVOREVOLE:wallet:9TPLMQkvQF4SaKVgvzQbGwjRY78yDw3v8zYHdjVdRcu7:timestamp:1773871385095,sA5FnvVRATgPfvmV2C3zp73JL2kAtsN1TcABZrxK6XY7PTMtgHeCXr5mqfxecSj2KWcBcZU6nAPbshRLehyas3Y
