proposal_created_by,5feimx18jM2hK2rvZnQHRsjhSeCkHAiLeQZDuJkU2fPc
proposal_created_timestamp,1774209336
proposal_created_iso,2026-03-22T19:55:36.000Z
proposal_created_signed_message,Torrino DAO admin action:start:wallet:5feimx18jM2hK2rvZnQHRsjhSeCkHAiLeQZDuJkU2fPc:payload_hash:c8a5a3d74bad2ab089fcad02d81571983ce7f957ab468150d1b6cf0e0a8514e5:timestamp:1774209328592
proposal_created_signature,Qn3FFR6r53qy68fVQ9paD9wbJExUzTayJeeqGrH3gYHsr2NfK7Tm616XwnmC43vK9UJ7SxVBQc1UJTTbNyb6wB6
proposal_lifecycle_status,Voting in progress
proposal_lifecycle_updated_timestamp,1774247136
proposal_lifecycle_updated_iso,2026-03-23T06:25:36.000Z
voting_start_timestamp,1774209300
voting_start_iso,2026-03-22T19:55:00.000Z
voting_end_timestamp,1774295700
voting_end_iso,2026-03-23T19:55:00.000Z
proposal_reset_by,
proposal_reset_timestamp,
proposal_reset_iso,
proposal_reset_signed_message,
proposal_reset_signature,
proposal_title,ESPERIENZA DELLA PIATTAFORMA
proposal_description,"Come valuti l’esperienza complessiva della piattaforma di voto?

Puoi selezionare una sola opzione."
proposal_options,Molto semplice e chiara | Semplice | Nella media | Poco chiara | Da migliorare
torrino_participation_rate,7.6%
solnauta_participation_rate,6.8%
total_voting_power_participation_rate,7.5%
qKkFK4n5AEGk1GG2NXVsxxNT9ntGWMq2EEGNKjQeW7h,8carPoqupwQuXt5gmpaDr3voM6UfiJDy9bBtuQ66UTzJ,7hvGms3rRvoRkbFx5CBnS6VLXSLuzu2VFn4RzW3wpSjm,1.0,0.0,0.0,0.0,0.0,1.0,1774211539,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:qKkFK4n5AEGk1GG2NXVsxxNT9ntGWMq2EEGNKjQeW7h:timestamp:1774211536151,4pKo9SqJ6cpsvy7nhiTxHgGgDc2NqbtmrMEUckdmKCQH8pzXg3ySp7AC63aK8pjjDsRQoLYcfQxFv9Qp4FiqF2qr
GXerAK7bX5WaeBW7PWqJ7LAqz5ynaZE1YYNgWNXbgkUv,48p8zAM53mxcHgt56nZuD5SerCH8vvZEJqYVuxc2tzLW,,0.1,0.0,0.0,0.0,0.0,0.1,1774211591,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:GXerAK7bX5WaeBW7PWqJ7LAqz5ynaZE1YYNgWNXbgkUv:timestamp:1774211589135,4x7BGMNBFVL1K7iKLXxc3KKjmCi9mJhcLXcy8i1XoCiZpiqPiU8sGxJy4bdfLBFgp2qCCuFipW5dcGxuSUubugeh
3Djwa3yvVHwMzEXonCzobUqvRx7k9RwKss48ATYTwbVS,CQiHG5cNm47UboTjpp2Kqjvb33GjzDHhvktB9uSuYqy1,"HvXLEuk8zPRS2TEvHBFrmLLGpwEyRyLek3FnNd213wBJ
HJZrafJJDdMV6qVAkgj7FmLAi74PSe5gh9fL9kect3es
CnUkEYfkURizbQa993EoK3Y9K5rk8xSbJyRvHdj14RCf
BMtAKXPxa2Zcp3G8tG45R3nrVo6uW7GemKRJLwiSw4xX
5jqqRAuP6KcrZPji2Tyazk4CiUFktBewfMcHntrsVENQ",4.6,0.0,0.0,0.0,0.0,4.6,1774212171,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:3Djwa3yvVHwMzEXonCzobUqvRx7k9RwKss48ATYTwbVS:timestamp:1774212162872,6PHyyWvbDjrL4HLtQC9BPb8e3pAX3y47P6uoUbRtxLznQGFt73xhM4o5JN38myaV8BPJD7oeuQsA6oJfczTMTdT
CZf96AaiCv1LqygvM6VL2vm9YvRK7uTv5rMpDf2RexBb,,VCWAyRrT1pqmJY3rQZu9o5Wszf6ofWQuWoTs35Yi7Aj,0.9,0.0,0.0,0.0,0.0,0.9,1774212325,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:CZf96AaiCv1LqygvM6VL2vm9YvRK7uTv5rMpDf2RexBb:timestamp:1774212323475,55kT65BrN4XnGEnWBt1mBSGGtvpwqyvafHZhWqBxNQng1RjuDKuwhP9GgyY3aUWAhkmwydZvrfk44Ryimki7eBAD
5E2FtamrcpRhxbvAubWiqy4hutTFa7t4BcV7QAXQfUgB,"HPigrUvuyLmfcNSyWBH34a61vFH39Rt9h35wTHpSPqU8
E6cLvw4uVTtq9BCVHvZWTr3mnKchk7HThKXvgmSYj78o
DVc67uCNSYYPoTWqiZYpVFrBdhiqCu88f6K1NGnH8ok3
B7kTjanfzjLWGsU4bhiYo8vPtBtpScYmPQ4iyycep6Xv
AiukP2QieFDnbdsBxNi1ZJicnA1ib8itjWKrv9SoGSAx
91iKTN4ZjfjNLopBtKhXd96HM5F88H3HDbG9dPW2eSUT
4tsMzuCgtAQkq75ELp6YrmgNGT7ZbBLWviEW5ew8Q22x
oNnAw3PgJL5QGLvAAdYnQroYBkrwREaNdNxPLTjxeut",FwkHa96frGywfHBmHjeS6AWGfyajRuYcuB1xZQY1LDqx,1.7,0.0,0.0,0.0,0.0,1.7,1774212471,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:5E2FtamrcpRhxbvAubWiqy4hutTFa7t4BcV7QAXQfUgB:timestamp:1774212469285,5YwZGQFDdcdPd9q9cgCEbdyMeRG4MuvNohQeg9GkEhezyBb2Qym7CuQMtYHH84oUaPns3YkDxS6F3HPNW6YcbKgA
G3Lr6W2dXExY5bDVBKoNkwZ2RvtoRB7eRyMFimmjBH3K,"H1XSTsRMD9HDLNwUGjLVGexTmQoR2QkpHPTZwZNbdoKV
Gpj816DU1Fn5QdcxEodN6R1EJkJMQPGqC1jS8jHA2tUd
DarYPYNA9GqzDqCAHRg19nFM85Eek7e79GmKbKDz8GNm
DQYS1tzPv8EQU1uv5h8NB9W7a12f68ESMdmK3866norw
D9Fn36w6uaDy3yBkMjsdqtVktVmXe69NC4Z1VaMpK1ni
Bc4R34QvxSGExHQCujLUQiVQ5o4Txg7V8LBFS19uahee
BT9z8dMGZigtDWytc2DbWDP21Fq4ZpTxSwtyn35akmU4
25bSREQQ2AQ6vzTkYq62mHKH7VVGXTg3wLjEtFJ7bWEd","HifPZtsHQvYMb9E49kG7o8E1UeiWdx7R9dFALtBYZPqR
EguSsbfeeyeZCQug5ECwWyt5tQt1sTgrWpGVHJFxpkxy
Ywf1mo4KvGn3SNEzsGnpdBofauKgWkWpjphmJzxiHhn",3.5,0.0,0.0,0.0,0.0,3.5,1774212981,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:G3Lr6W2dXExY5bDVBKoNkwZ2RvtoRB7eRyMFimmjBH3K:timestamp:1774212978324,4UsCg9zC58Hw3HCFpL2FUwFPyC7y9zh9NeqVpmHpqgeLoaCGYm98nNTsHbd7oMjSuU8yNNhK8CTTgU4DnsSnGcBA
7fyNWpGbkdLgSL4aPBSWvDw5bgGuPitid1mX8TCgNF4S,5uLqQMPc8VktgnkjzXFbbS3wSoaEBhxdBjVqNuUW91TJ,6KBPzSgy3fHKca9XQLqdjcntFvYfkr6LJXCXp3ugmK8t,1.0,0.0,0.0,0.0,0.0,1.0,1774213095,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:7fyNWpGbkdLgSL4aPBSWvDw5bgGuPitid1mX8TCgNF4S:timestamp:1774213093275,SnpeH4eqdyyTQhffY8jR8TTQL2XLJsk5NdUt4GYRxG9KTtLYZc3oDQpyjW1MLYDvtujm4x3YtYTv5tZ4A7aAftb
GoiiAE4wZXJfBuLbKnLqt422cieF9cpsqWZCu4Z4ry6F,61EKDkuwpyW7F8PFeNJfx7guK5J1sJjS3tc6qQsBjnxm,,0.1,0.0,0.0,0.0,0.0,0.1,1774213327,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:GoiiAE4wZXJfBuLbKnLqt422cieF9cpsqWZCu4Z4ry6F:timestamp:1774213325614,kVWmH9fbP5BM4NAcstNmhkpXx43RNEtU1dJPjyUk19Pq9YuQrXx4BP1hW79vzrgV2KtDaAVJYkHZqXvt61JWqXW
3HnXg3W6gZTKscWmiEV6WiRkTZxHcgAY4LPaA8BN5TMV,E49EW9o1ex7qQDDYB9FJaubVsR1snCGSp1zoxkZwwC8v,3Mf6GMiEfrdwvFefEc5rPWqGgPnQ64eYTNBNdAnt8eHp,1.0,0.0,0.0,0.0,0.0,1.0,1774214088,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:3HnXg3W6gZTKscWmiEV6WiRkTZxHcgAY4LPaA8BN5TMV:timestamp:1774214086947,5LV2vug52iEYem1sgtPmtt7cjywoDNRKMr1oroM3sZh64KDudtLLawse1JcmLYmzMk96ytLYsHbYqUVEsqS3XUk9
HQSQ43je2vLtBKBPFzGZNjVoHYWPSqH8FfhHHdS9j3SW,FUZG49Q391UgozvTZVUeL7NyDdok8KBhZ9cj9kCwY8Fm,BWp4EVWcifHpaDcpdqdwKxXmALMmNMU7ns7YisSNZMcx,0.0,1.0,0.0,0.0,0.0,1.0,1774216606,Torrino DAO governance vote:proposal:1774209336:option:Semplice:wallet:HQSQ43je2vLtBKBPFzGZNjVoHYWPSqH8FfhHHdS9j3SW:timestamp:1774216605202,4b1ScauVUKFG1atBmkSKQqdRCtjSAyBrMDPEnsLNoNWAYv1a9MUhRSTJN4QJiMYM5nNmCQWgSHpDxy3gigiu1gsW
ABtqYB6rk3DidMQQooo6AyjGpoENae1gF8w4ry49KryV,BgV9eYzjF43HVmttxQdUajw7nXd2Rgjap3fTwKcdmwvV,739qveCj6JYNkmX1vzjkwzDoc5VxBmfpzYAJT28HyXdg,1.0,0.0,0.0,0.0,0.0,1.0,1774217289,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:ABtqYB6rk3DidMQQooo6AyjGpoENae1gF8w4ry49KryV:timestamp:1774217287419,2Aask1aQQX5di3i2axNNsq8w55De2fRmDuxF4SZWd6ourVpX8PFCmBbyk9csBRNonN1gVds2LQk8qmTzomQNq4e5
9jKZ2DwhtMJM5EmoZsrs24xzRH9wnNDVco7Txjz8iRBM,GnR8hRagn7LFPC2KEJ69x5vr6kyZRoCUCWEorj9uv3oY,FGHdzMNpysUcBEQjXv8RxEUxG6ajxXuBKaAg9eRqyDHK,1.0,0.0,0.0,0.0,0.0,1.0,1774217527,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:9jKZ2DwhtMJM5EmoZsrs24xzRH9wnNDVco7Txjz8iRBM:timestamp:1774217521576,39fB17ebUVEgXp6DiD9ztWcN24HYfEYA3Bn3At1agCLXR9qWghr77tNCtFzHLa62kaRkT99aCvd8DFxhQenTiBCz
3jo1iZ2DHy9YtnJjagyyS82gFFomoTBVN3TjfCyUnjvW,5Ss5NZrxDbTMQzDgvk3828SMkZDtLkUiLaaiMhH6khPK,,0.1,0.0,0.0,0.0,0.0,0.1,1774219044,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:3jo1iZ2DHy9YtnJjagyyS82gFFomoTBVN3TjfCyUnjvW:timestamp:1774219042156,5VXRnuDLVA9KhjuqjZiLqqqkT9epx8P9QAtyZSrYG9c7W6gvjopaLH4i7r86LsKhG4rvVXakiQmNacUUsNQZB9pJ
EmgnBM8CvXiBJ4PEqqddm5Ps8wXJ373NsEWGMHxhvdw7,"GSTDLfizhTGAN3yXtXowgeMSqLuVmhTf8ZymCwGccN1s
6Y4SSJH774XQQFMiYYMR6Mw9A1nsgAoC1QD1AdxSuiqM
58MZi6afod4NpP6x1amYG7uf4eFxKLujZNNjHU76KEQW",DZ2hCMdrjWF5ayMEWLMUBzXzyBGmKBve7BXJWaun4R57,0.0,1.2,0.0,0.0,0.0,1.2,1774219084,Torrino DAO governance vote:proposal:1774209336:option:Semplice:wallet:EmgnBM8CvXiBJ4PEqqddm5Ps8wXJ373NsEWGMHxhvdw7:timestamp:1774219082768,co5UBiGHGi3VbYxJkBpp3BzSUqqSeDGWDSXHEqWfZTVzLnkLQUixWXXMb4xp2jiCguxta7zMCMXZsGzDAeF4boY
8FL9SvhuvntoJJ5uq9uN7NLVU7qmDG2fAtoW1nGVMV7D,9chFskvDr4YhJKuvVoh6Qq7Thz7LoZiy9yecj29FCF6Y,HiiswTgDVm2dQEAbjwTBCTcmL4z3uuM3F3ZmdLXsudh7,1.0,0.0,0.0,0.0,0.0,1.0,1774245962,Torrino DAO governance vote:proposal:1774209336:option:Molto semplice e chiara:wallet:8FL9SvhuvntoJJ5uq9uN7NLVU7qmDG2fAtoW1nGVMV7D:timestamp:1774245959770,4jT5zNTqLyxCk7va5gg3LkBqMSLnFtUcTxFUCQxZ8MCBPbEkn9w88JahGqMCt24NcDX8hD87yLMLGKRW4jCXHdjw
